group,bitstringSize,algorithm,evaluationFunction,maximumIterations,actualIterations,maximumTheoreticalValue,actualValue,executionTimeMillis
15,100,RHC,SixPeaksEvaluationFunction,500000,500000,189.0,100.0,135
15,100,SA,SixPeaksEvaluationFunction,500000,500000,189.0,100.0,325
15,100,GA,SixPeaksEvaluationFunction,500000,18261,189.0,189.0,920
15,100,MIMIC,SixPeaksEvaluationFunction,500000,1366,189.0,189.0,4906
15,100,RHC,FlipFlopEvaluationFunction,500000,500000,99.0,78.0,98
15,100,SA,FlipFlopEvaluationFunction,500000,27046,99.0,99.0,13
15,100,GA,FlipFlopEvaluationFunction,500000,500000,99.0,96.0,26406
15,100,MIMIC,FlipFlopEvaluationFunction,500000,500000,99.0,98.0,1765813
15,100,RHC,FourPeaksEvaluationFunction,500000,500000,189.0,100.0,88
15,100,SA,FourPeaksEvaluationFunction,500000,500000,189.0,100.0,282
15,100,GA,FourPeaksEvaluationFunction,500000,41447,189.0,189.0,2063
15,100,MIMIC,FourPeaksEvaluationFunction,500000,2599,189.0,189.0,9543
15,100,RHC,SixPeaksEvaluationFunction,500000,500000,189.0,100.0,134
15,100,SA,SixPeaksEvaluationFunction,500000,9330,189.0,189.0,3
15,100,GA,SixPeaksEvaluationFunction,500000,10857,189.0,189.0,531
15,100,MIMIC,SixPeaksEvaluationFunction,500000,3067,189.0,189.0,11043
15,100,RHC,FlipFlopEvaluationFunction,500000,500000,99.0,84.0,103
15,100,SA,FlipFlopEvaluationFunction,500000,43414,99.0,99.0,24
15,100,GA,FlipFlopEvaluationFunction,500000,233116,99.0,99.0,12285
15,100,MIMIC,FlipFlopEvaluationFunction,500000,80014,99.0,99.0,282852
15,100,RHC,FourPeaksEvaluationFunction,500000,500000,189.0,100.0,88
15,100,SA,FourPeaksEvaluationFunction,500000,500000,189.0,100.0,280
15,100,GA,FourPeaksEvaluationFunction,500000,23423,189.0,189.0,1153
15,100,MIMIC,FourPeaksEvaluationFunction,500000,2318,189.0,189.0,8607
15,100,RHC,SixPeaksEvaluationFunction,500000,500000,189.0,100.0,134
15,100,SA,SixPeaksEvaluationFunction,500000,500000,189.0,100.0,327
15,100,GA,SixPeaksEvaluationFunction,500000,500000,189.0,100.0,27752
15,100,MIMIC,SixPeaksEvaluationFunction,500000,500000,189.0,100.0,1811067
15,100,RHC,FlipFlopEvaluationFunction,500000,500000,99.0,81.0,100
15,100,SA,FlipFlopEvaluationFunction,500000,125227,99.0,99.0,75
15,100,GA,FlipFlopEvaluationFunction,500000,500000,99.0,97.0,26453
15,100,MIMIC,FlipFlopEvaluationFunction,500000,500000,99.0,98.0,1766077
15,100,RHC,FourPeaksEvaluationFunction,500000,500000,189.0,100.0,89
15,100,SA,FourPeaksEvaluationFunction,500000,500000,189.0,100.0,287
15,100,GA,FourPeaksEvaluationFunction,500000,34694,189.0,189.0,1736
15,100,MIMIC,FourPeaksEvaluationFunction,500000,500000,189.0,100.0,1706757
15,100,RHC,SixPeaksEvaluationFunction,500000,500000,189.0,100.0,132
15,100,SA,SixPeaksEvaluationFunction,500000,500000,189.0,100.0,326
15,100,GA,SixPeaksEvaluationFunction,500000,38109,189.0,189.0,1924
15,100,MIMIC,SixPeaksEvaluationFunction,500000,1674,189.0,189.0,5985
15,100,RHC,FlipFlopEvaluationFunction,500000,500000,99.0,72.0,91
15,100,SA,FlipFlopEvaluationFunction,500000,500000,99.0,98.0,304
15,100,GA,FlipFlopEvaluationFunction,500000,500000,99.0,98.0,26440
15,100,MIMIC,FlipFlopEvaluationFunction,500000,13770,99.0,99.0,48855
15,100,RHC,FourPeaksEvaluationFunction,500000,500000,189.0,100.0,89
15,100,SA,FourPeaksEvaluationFunction,500000,500000,189.0,100.0,281
15,100,GA,FourPeaksEvaluationFunction,500000,16117,189.0,189.0,798
15,100,MIMIC,FourPeaksEvaluationFunction,500000,500000,189.0,100.0,1710409
15,100,RHC,SixPeaksEvaluationFunction,500000,500000,189.0,100.0,132
15,100,SA,SixPeaksEvaluationFunction,500000,12942,189.0,189.0,3
15,100,GA,SixPeaksEvaluationFunction,500000,35786,189.0,189.0,1771
15,100,MIMIC,SixPeaksEvaluationFunction,500000,500000,189.0,100.0,1816189
15,100,RHC,FlipFlopEvaluationFunction,500000,500000,99.0,86.0,103
15,100,SA,FlipFlopEvaluationFunction,500000,91600,99.0,99.0,53
15,100,GA,FlipFlopEvaluationFunction,500000,500000,99.0,98.0,26482
15,100,MIMIC,FlipFlopEvaluationFunction,500000,18423,99.0,99.0,65330
15,100,RHC,FourPeaksEvaluationFunction,500000,500000,189.0,100.0,87
15,100,SA,FourPeaksEvaluationFunction,500000,500000,189.0,100.0,281
15,100,GA,FourPeaksEvaluationFunction,500000,35754,189.0,189.0,1748
15,100,MIMIC,FourPeaksEvaluationFunction,500000,500000,189.0,100.0,1804196
15,100,RHC,SixPeaksEvaluationFunction,500000,500000,189.0,100.0,132
15,100,SA,SixPeaksEvaluationFunction,500000,500000,189.0,100.0,326
15,100,GA,SixPeaksEvaluationFunction,500000,16120,189.0,189.0,814
15,100,MIMIC,SixPeaksEvaluationFunction,500000,500000,189.0,100.0,1710461
15,100,RHC,FlipFlopEvaluationFunction,500000,500000,99.0,85.0,103
15,100,SA,FlipFlopEvaluationFunction,500000,141242,99.0,99.0,84
15,100,GA,FlipFlopEvaluationFunction,500000,500000,99.0,97.0,26467
15,100,MIMIC,FlipFlopEvaluationFunction,500000,217110,99.0,99.0,768340
15,100,RHC,FourPeaksEvaluationFunction,500000,500000,189.0,100.0,89
15,100,SA,FourPeaksEvaluationFunction,500000,500000,189.0,100.0,283
15,100,GA,FourPeaksEvaluationFunction,500000,32174,189.0,189.0,1592
15,100,MIMIC,FourPeaksEvaluationFunction,500000,500000,189.0,100.0,1803848
15,100,RHC,SixPeaksEvaluationFunction,500000,500000,189.0,100.0,133
15,100,SA,SixPeaksEvaluationFunction,500000,500000,189.0,100.0,324
15,100,GA,SixPeaksEvaluationFunction,500000,43674,189.0,189.0,2184
15,100,MIMIC,SixPeaksEvaluationFunction,500000,500000,189.0,100.0,1813844
15,100,RHC,FlipFlopEvaluationFunction,500000,500000,99.0,79.0,98
15,100,SA,FlipFlopEvaluationFunction,500000,240597,99.0,99.0,145
15,100,GA,FlipFlopEvaluationFunction,500000,437812,99.0,99.0,23158
15,100,MIMIC,FlipFlopEvaluationFunction,500000,125646,99.0,99.0,444712
15,100,RHC,FourPeaksEvaluationFunction,500000,500000,189.0,100.0,89
15,100,SA,FourPeaksEvaluationFunction,500000,500000,189.0,100.0,281
15,100,GA,FourPeaksEvaluationFunction,500000,41708,189.0,189.0,2066
15,100,MIMIC,FourPeaksEvaluationFunction,500000,500000,189.0,100.0,1706443
15,100,RHC,SixPeaksEvaluationFunction,500000,500000,189.0,100.0,132
15,100,SA,SixPeaksEvaluationFunction,500000,8733,189.0,189.0,2
15,100,GA,SixPeaksEvaluationFunction,500000,27534,189.0,189.0,1394
15,100,MIMIC,SixPeaksEvaluationFunction,500000,1629,189.0,189.0,5870
15,100,RHC,FlipFlopEvaluationFunction,500000,500000,99.0,77.0,97
15,100,SA,FlipFlopEvaluationFunction,500000,397180,99.0,99.0,241
15,100,GA,FlipFlopEvaluationFunction,500000,500000,99.0,97.0,26430
15,100,MIMIC,FlipFlopEvaluationFunction,500000,194349,99.0,99.0,687996
15,100,RHC,FourPeaksEvaluationFunction,500000,500000,189.0,100.0,88
15,100,SA,FourPeaksEvaluationFunction,500000,500000,189.0,100.0,283
15,100,GA,FourPeaksEvaluationFunction,500000,34739,189.0,189.0,1709
15,100,MIMIC,FourPeaksEvaluationFunction,500000,500000,189.0,100.0,1707086
15,100,RHC,SixPeaksEvaluationFunction,500000,500000,189.0,100.0,131
15,100,SA,SixPeaksEvaluationFunction,500000,500000,189.0,100.0,325
15,100,GA,SixPeaksEvaluationFunction,500000,33656,189.0,189.0,1680
15,100,MIMIC,SixPeaksEvaluationFunction,500000,500000,189.0,100.0,1816285
15,100,RHC,FlipFlopEvaluationFunction,500000,500000,99.0,78.0,103
15,100,SA,FlipFlopEvaluationFunction,500000,225642,99.0,99.0,139
15,100,GA,FlipFlopEvaluationFunction,500000,500000,99.0,98.0,26480
15,100,MIMIC,FlipFlopEvaluationFunction,500000,500000,99.0,98.0,1765866
15,100,RHC,FourPeaksEvaluationFunction,500000,500000,189.0,100.0,87
15,100,SA,FourPeaksEvaluationFunction,500000,500000,189.0,100.0,282
15,100,GA,FourPeaksEvaluationFunction,500000,29939,189.0,189.0,1485
15,100,MIMIC,FourPeaksEvaluationFunction,500000,1763,189.0,189.0,6548
15,100,RHC,SixPeaksEvaluationFunction,500000,500000,189.0,100.0,132
15,100,SA,SixPeaksEvaluationFunction,500000,500000,189.0,100.0,326
15,100,GA,SixPeaksEvaluationFunction,500000,30061,189.0,189.0,1485
15,100,MIMIC,SixPeaksEvaluationFunction,500000,500000,189.0,100.0,1812578
15,100,RHC,FlipFlopEvaluationFunction,500000,500000,99.0,79.0,99
15,100,SA,FlipFlopEvaluationFunction,500000,151620,99.0,99.0,90
15,100,GA,FlipFlopEvaluationFunction,500000,500000,99.0,97.0,26447
15,100,MIMIC,FlipFlopEvaluationFunction,500000,39911,99.0,99.0,141673
15,100,RHC,FourPeaksEvaluationFunction,500000,500000,189.0,100.0,89
15,100,SA,FourPeaksEvaluationFunction,500000,8326,189.0,189.0,2
15,100,GA,FourPeaksEvaluationFunction,500000,38235,189.0,189.0,1906
15,100,MIMIC,FourPeaksEvaluationFunction,500000,500000,189.0,100.0,1708071
15,100,RHC,SixPeaksEvaluationFunction,500000,500000,189.0,100.0,133
15,100,SA,SixPeaksEvaluationFunction,500000,500000,189.0,100.0,325
15,100,GA,SixPeaksEvaluationFunction,500000,500000,189.0,100.0,27886
15,100,MIMIC,SixPeaksEvaluationFunction,500000,2210,189.0,189.0,7945
15,100,RHC,FlipFlopEvaluationFunction,500000,500000,99.0,83.0,102
15,100,SA,FlipFlopEvaluationFunction,500000,158380,99.0,99.0,94
15,100,GA,FlipFlopEvaluationFunction,500000,500000,99.0,98.0,26494
15,100,MIMIC,FlipFlopEvaluationFunction,500000,500000,99.0,98.0,1766962
15,100,RHC,FourPeaksEvaluationFunction,500000,500000,189.0,100.0,90
15,100,SA,FourPeaksEvaluationFunction,500000,500000,189.0,100.0,283
15,100,GA,FourPeaksEvaluationFunction,500000,39620,189.0,189.0,1953
15,100,MIMIC,FourPeaksEvaluationFunction,500000,3314,189.0,189.0,12210
15,100,RHC,SixPeaksEvaluationFunction,500000,500000,189.0,100.0,134
15,100,SA,SixPeaksEvaluationFunction,500000,8706,189.0,189.0,2
15,100,GA,SixPeaksEvaluationFunction,500000,31939,189.0,189.0,1573
15,100,MIMIC,SixPeaksEvaluationFunction,500000,500000,189.0,100.0,1815196
15,100,RHC,FlipFlopEvaluationFunction,500000,500000,99.0,83.0,101
15,100,SA,FlipFlopEvaluationFunction,500000,98611,99.0,99.0,57
15,100,GA,FlipFlopEvaluationFunction,500000,500000,99.0,98.0,26529
15,100,MIMIC,FlipFlopEvaluationFunction,500000,392104,99.0,99.0,1386326
15,100,RHC,FourPeaksEvaluationFunction,500000,500000,189.0,100.0,89
15,100,SA,FourPeaksEvaluationFunction,500000,500000,189.0,100.0,282
15,100,GA,FourPeaksEvaluationFunction,500000,31158,189.0,189.0,1558
15,100,MIMIC,FourPeaksEvaluationFunction,500000,500000,189.0,100.0,1802521
15,100,RHC,SixPeaksEvaluationFunction,500000,500000,189.0,100.0,132
15,100,SA,SixPeaksEvaluationFunction,500000,500000,189.0,100.0,326
15,100,GA,SixPeaksEvaluationFunction,500000,46175,189.0,189.0,2309
15,100,MIMIC,SixPeaksEvaluationFunction,500000,500000,189.0,100.0,1813810
15,100,RHC,FlipFlopEvaluationFunction,500000,500000,99.0,80.0,99
15,100,SA,FlipFlopEvaluationFunction,500000,500000,99.0,98.0,308
15,100,GA,FlipFlopEvaluationFunction,500000,500000,99.0,97.0,26446
15,100,MIMIC,FlipFlopEvaluationFunction,500000,130898,99.0,99.0,463484
15,100,RHC,FourPeaksEvaluationFunction,500000,500000,189.0,100.0,87
15,100,SA,FourPeaksEvaluationFunction,500000,500000,189.0,100.0,282
15,100,GA,FourPeaksEvaluationFunction,500000,500000,189.0,100.0,25500
15,100,MIMIC,FourPeaksEvaluationFunction,500000,500000,189.0,100.0,1706390
15,100,RHC,SixPeaksEvaluationFunction,500000,500000,189.0,100.0,134
15,100,SA,SixPeaksEvaluationFunction,500000,500000,189.0,100.0,325
15,100,GA,SixPeaksEvaluationFunction,500000,19666,189.0,189.0,982
15,100,MIMIC,SixPeaksEvaluationFunction,500000,500000,189.0,100.0,1710280
15,100,RHC,FlipFlopEvaluationFunction,500000,500000,99.0,81.0,100
15,100,SA,FlipFlopEvaluationFunction,500000,23904,99.0,99.0,11
15,100,GA,FlipFlopEvaluationFunction,500000,500000,99.0,95.0,26378
15,100,MIMIC,FlipFlopEvaluationFunction,500000,176929,99.0,99.0,625494
15,100,RHC,FourPeaksEvaluationFunction,500000,500000,189.0,100.0,88
15,100,SA,FourPeaksEvaluationFunction,500000,500000,189.0,100.0,280
15,100,GA,FourPeaksEvaluationFunction,500000,34391,189.0,189.0,1713
15,100,MIMIC,FourPeaksEvaluationFunction,500000,1010,189.0,189.0,3694
15,100,RHC,SixPeaksEvaluationFunction,500000,500000,189.0,100.0,133
15,100,SA,SixPeaksEvaluationFunction,500000,11156,189.0,189.0,2
15,100,GA,SixPeaksEvaluationFunction,500000,8164,189.0,189.0,401
15,100,MIMIC,SixPeaksEvaluationFunction,500000,500000,189.0,100.0,1811989
15,100,RHC,FlipFlopEvaluationFunction,500000,500000,99.0,75.0,96
15,100,SA,FlipFlopEvaluationFunction,500000,128373,99.0,99.0,75
15,100,GA,FlipFlopEvaluationFunction,500000,500000,99.0,96.0,26441
15,100,MIMIC,FlipFlopEvaluationFunction,500000,374708,99.0,99.0,1323540
15,100,RHC,FourPeaksEvaluationFunction,500000,500000,189.0,100.0,88
15,100,SA,FourPeaksEvaluationFunction,500000,500000,189.0,100.0,284
15,100,GA,FourPeaksEvaluationFunction,500000,500000,189.0,100.0,25526
15,100,MIMIC,FourPeaksEvaluationFunction,500000,500000,189.0,100.0,1706168
15,100,RHC,SixPeaksEvaluationFunction,500000,500000,189.0,100.0,132
15,100,SA,SixPeaksEvaluationFunction,500000,500000,189.0,100.0,329
15,100,GA,SixPeaksEvaluationFunction,500000,36426,189.0,189.0,1805
15,100,MIMIC,SixPeaksEvaluationFunction,500000,500000,189.0,100.0,1709083
15,100,RHC,FlipFlopEvaluationFunction,500000,500000,99.0,82.0,99
15,100,SA,FlipFlopEvaluationFunction,500000,379960,99.0,99.0,231
15,100,GA,FlipFlopEvaluationFunction,500000,500000,99.0,94.0,26452
15,100,MIMIC,FlipFlopEvaluationFunction,500000,500000,99.0,98.0,1766378
15,100,RHC,FourPeaksEvaluationFunction,500000,500000,189.0,100.0,87
15,100,SA,FourPeaksEvaluationFunction,500000,500000,189.0,100.0,280
15,100,GA,FourPeaksEvaluationFunction,500000,13796,189.0,189.0,706
15,100,MIMIC,FourPeaksEvaluationFunction,500000,1921,189.0,189.0,7060
15,100,RHC,SixPeaksEvaluationFunction,500000,500000,189.0,100.0,131
15,100,SA,SixPeaksEvaluationFunction,500000,500000,189.0,100.0,326
15,100,GA,SixPeaksEvaluationFunction,500000,48272,189.0,189.0,2356
15,100,MIMIC,SixPeaksEvaluationFunction,500000,500000,189.0,100.0,1709384
15,100,RHC,FlipFlopEvaluationFunction,500000,500000,99.0,83.0,101
15,100,SA,FlipFlopEvaluationFunction,500000,83802,99.0,99.0,48
15,100,GA,FlipFlopEvaluationFunction,500000,500000,99.0,97.0,26452
15,100,MIMIC,FlipFlopEvaluationFunction,500000,201181,99.0,99.0,712753
15,100,RHC,FourPeaksEvaluationFunction,500000,500000,189.0,100.0,88
15,100,SA,FourPeaksEvaluationFunction,500000,500000,189.0,100.0,284
15,100,GA,FourPeaksEvaluationFunction,500000,500000,189.0,100.0,25504
15,100,MIMIC,FourPeaksEvaluationFunction,500000,500000,189.0,100.0,1706663
15,100,RHC,SixPeaksEvaluationFunction,500000,500000,189.0,100.0,130
15,100,SA,SixPeaksEvaluationFunction,500000,500000,189.0,100.0,324
15,100,GA,SixPeaksEvaluationFunction,500000,500000,189.0,100.0,27829
15,100,MIMIC,SixPeaksEvaluationFunction,500000,500000,189.0,100.0,1709959
15,100,RHC,FlipFlopEvaluationFunction,500000,500000,99.0,80.0,99
15,100,SA,FlipFlopEvaluationFunction,500000,260668,99.0,99.0,164
15,100,GA,FlipFlopEvaluationFunction,500000,500000,99.0,97.0,26396
15,100,MIMIC,FlipFlopEvaluationFunction,500000,77356,99.0,99.0,273883
15,100,RHC,FourPeaksEvaluationFunction,500000,500000,189.0,100.0,88
15,100,SA,FourPeaksEvaluationFunction,500000,500000,189.0,100.0,281
15,100,GA,FourPeaksEvaluationFunction,500000,28046,189.0,189.0,1362
15,100,MIMIC,FourPeaksEvaluationFunction,500000,500000,189.0,100.0,1706479
15,100,RHC,SixPeaksEvaluationFunction,500000,500000,189.0,100.0,133
15,100,SA,SixPeaksEvaluationFunction,500000,500000,189.0,100.0,324
15,100,GA,SixPeaksEvaluationFunction,500000,13326,189.0,189.0,670
15,100,MIMIC,SixPeaksEvaluationFunction,500000,3079,189.0,189.0,11193
15,100,RHC,FlipFlopEvaluationFunction,500000,500000,99.0,83.0,100
15,100,SA,FlipFlopEvaluationFunction,500000,168686,99.0,99.0,101
15,100,GA,FlipFlopEvaluationFunction,500000,500000,99.0,97.0,26453
15,100,MIMIC,FlipFlopEvaluationFunction,500000,101571,99.0,99.0,359595
15,100,RHC,FourPeaksEvaluationFunction,500000,500000,189.0,100.0,89
15,100,SA,FourPeaksEvaluationFunction,500000,10451,189.0,189.0,2
15,100,GA,FourPeaksEvaluationFunction,500000,500000,189.0,100.0,25728
15,100,MIMIC,FourPeaksEvaluationFunction,500000,500000,189.0,100.0,1705510
15,100,RHC,SixPeaksEvaluationFunction,500000,500000,189.0,100.0,132
15,100,SA,SixPeaksEvaluationFunction,500000,500000,189.0,100.0,325
15,100,GA,SixPeaksEvaluationFunction,500000,48805,189.0,189.0,2432
15,100,MIMIC,SixPeaksEvaluationFunction,500000,2375,189.0,189.0,8685
15,100,RHC,FlipFlopEvaluationFunction,500000,500000,99.0,78.0,99
15,100,SA,FlipFlopEvaluationFunction,500000,10211,99.0,99.0,4
15,100,GA,FlipFlopEvaluationFunction,500000,183968,99.0,99.0,9703
15,100,MIMIC,FlipFlopEvaluationFunction,500000,59727,99.0,99.0,211631
15,100,RHC,FourPeaksEvaluationFunction,500000,500000,189.0,100.0,89
15,100,SA,FourPeaksEvaluationFunction,500000,500000,189.0,100.0,281
15,100,GA,FourPeaksEvaluationFunction,500000,500000,189.0,100.0,25976
15,100,MIMIC,FourPeaksEvaluationFunction,500000,500000,189.0,100.0,1704861
15,100,RHC,SixPeaksEvaluationFunction,500000,500000,189.0,100.0,133
15,100,SA,SixPeaksEvaluationFunction,500000,500000,189.0,100.0,325
15,100,GA,SixPeaksEvaluationFunction,500000,32768,189.0,189.0,1632
15,100,MIMIC,SixPeaksEvaluationFunction,500000,500000,189.0,100.0,1709386
15,100,RHC,FlipFlopEvaluationFunction,500000,500000,99.0,81.0,100
15,100,SA,FlipFlopEvaluationFunction,500000,500000,99.0,98.0,307
15,100,GA,FlipFlopEvaluationFunction,500000,500000,99.0,98.0,26382
15,100,MIMIC,FlipFlopEvaluationFunction,500000,73390,99.0,99.0,259973
15,100,RHC,FourPeaksEvaluationFunction,500000,500000,189.0,100.0,89
15,100,SA,FourPeaksEvaluationFunction,500000,500000,189.0,100.0,282
15,100,GA,FourPeaksEvaluationFunction,500000,500000,189.0,100.0,25517
15,100,MIMIC,FourPeaksEvaluationFunction,500000,1781,189.0,189.0,6531
15,100,RHC,SixPeaksEvaluationFunction,500000,500000,189.0,100.0,133
15,100,SA,SixPeaksEvaluationFunction,500000,500000,189.0,100.0,325
15,100,GA,SixPeaksEvaluationFunction,500000,15954,189.0,189.0,780
15,100,MIMIC,SixPeaksEvaluationFunction,500000,500000,189.0,100.0,1711268
15,100,RHC,FlipFlopEvaluationFunction,500000,500000,99.0,80.0,99
15,100,SA,FlipFlopEvaluationFunction,500000,69525,99.0,99.0,39
15,100,GA,FlipFlopEvaluationFunction,500000,500000,99.0,96.0,26492
15,100,MIMIC,FlipFlopEvaluationFunction,500000,82400,99.0,99.0,291737
15,100,RHC,FourPeaksEvaluationFunction,500000,500000,189.0,100.0,90
15,100,SA,FourPeaksEvaluationFunction,500000,500000,189.0,100.0,292
15,100,GA,FourPeaksEvaluationFunction,500000,36153,189.0,189.0,1783
15,100,MIMIC,FourPeaksEvaluationFunction,500000,500000,189.0,100.0,1804239
15,100,RHC,SixPeaksEvaluationFunction,500000,500000,189.0,100.0,134
15,100,SA,SixPeaksEvaluationFunction,500000,500000,189.0,100.0,324
15,100,GA,SixPeaksEvaluationFunction,500000,21021,189.0,189.0,1092
15,100,MIMIC,SixPeaksEvaluationFunction,500000,500000,189.0,100.0,1813293
15,100,RHC,FlipFlopEvaluationFunction,500000,500000,99.0,78.0,98
15,100,SA,FlipFlopEvaluationFunction,500000,56655,99.0,99.0,31
15,100,GA,FlipFlopEvaluationFunction,500000,500000,99.0,98.0,26519
15,100,MIMIC,FlipFlopEvaluationFunction,500000,268404,99.0,99.0,948422
15,100,RHC,FourPeaksEvaluationFunction,500000,500000,189.0,100.0,89
15,100,SA,FourPeaksEvaluationFunction,500000,500000,189.0,100.0,283
15,100,GA,FourPeaksEvaluationFunction,500000,24650,189.0,189.0,1215
15,100,MIMIC,FourPeaksEvaluationFunction,500000,1693,189.0,189.0,6174
15,100,RHC,SixPeaksEvaluationFunction,500000,500000,189.0,100.0,132
15,100,SA,SixPeaksEvaluationFunction,500000,500000,189.0,100.0,323
15,100,GA,SixPeaksEvaluationFunction,500000,28148,189.0,189.0,1411
15,100,MIMIC,SixPeaksEvaluationFunction,500000,1579,189.0,189.0,5801
15,100,RHC,FlipFlopEvaluationFunction,500000,500000,99.0,80.0,99
15,100,SA,FlipFlopEvaluationFunction,500000,103594,99.0,99.0,61
15,100,GA,FlipFlopEvaluationFunction,500000,500000,99.0,96.0,26432
15,100,MIMIC,FlipFlopEvaluationFunction,500000,500000,99.0,98.0,1765251
15,100,RHC,FourPeaksEvaluationFunction,500000,500000,189.0,100.0,88
15,100,SA,FourPeaksEvaluationFunction,500000,12371,189.0,189.0,3
15,100,GA,FourPeaksEvaluationFunction,500000,500000,189.0,100.0,25724
15,100,MIMIC,FourPeaksEvaluationFunction,500000,500000,189.0,100.0,1705961
15,100,RHC,SixPeaksEvaluationFunction,500000,500000,189.0,100.0,133
15,100,SA,SixPeaksEvaluationFunction,500000,500000,189.0,100.0,326
15,100,GA,SixPeaksEvaluationFunction,500000,26785,189.0,189.0,1334
15,100,MIMIC,SixPeaksEvaluationFunction,500000,500000,189.0,100.0,1711949
15,100,RHC,FlipFlopEvaluationFunction,500000,500000,99.0,79.0,99
15,100,SA,FlipFlopEvaluationFunction,500000,260177,99.0,99.0,160
15,100,GA,FlipFlopEvaluationFunction,500000,500000,99.0,98.0,26498
15,100,MIMIC,FlipFlopEvaluationFunction,500000,368557,99.0,99.0,1303828
15,100,RHC,FourPeaksEvaluationFunction,500000,500000,189.0,100.0,89
15,100,SA,FourPeaksEvaluationFunction,500000,500000,189.0,100.0,285
15,100,GA,FourPeaksEvaluationFunction,500000,500000,189.0,100.0,25571
15,100,MIMIC,FourPeaksEvaluationFunction,500000,500000,189.0,100.0,1730659
15,100,RHC,SixPeaksEvaluationFunction,500000,500000,189.0,100.0,134
15,100,SA,SixPeaksEvaluationFunction,500000,10928,189.0,189.0,2
15,100,GA,SixPeaksEvaluationFunction,500000,50007,189.0,189.0,2459
15,100,MIMIC,SixPeaksEvaluationFunction,500000,500000,189.0,100.0,1814621
15,100,RHC,FlipFlopEvaluationFunction,500000,500000,99.0,79.0,98
15,100,SA,FlipFlopEvaluationFunction,500000,199211,99.0,99.0,121
15,100,GA,FlipFlopEvaluationFunction,500000,500000,99.0,97.0,26499
15,100,MIMIC,FlipFlopEvaluationFunction,500000,127080,99.0,99.0,449420
15,100,RHC,FourPeaksEvaluationFunction,500000,500000,189.0,100.0,87
15,100,SA,FourPeaksEvaluationFunction,500000,500000,189.0,100.0,281
15,100,GA,FourPeaksEvaluationFunction,500000,34955,189.0,189.0,1732
15,100,MIMIC,FourPeaksEvaluationFunction,500000,500000,189.0,100.0,1705648
15,100,RHC,SixPeaksEvaluationFunction,500000,500000,189.0,100.0,132
15,100,SA,SixPeaksEvaluationFunction,500000,500000,189.0,100.0,326
15,100,GA,SixPeaksEvaluationFunction,500000,33332,189.0,189.0,1690
15,100,MIMIC,SixPeaksEvaluationFunction,500000,1846,189.0,189.0,6590
15,100,RHC,FlipFlopEvaluationFunction,500000,500000,99.0,83.0,100
15,100,SA,FlipFlopEvaluationFunction,500000,44190,99.0,99.0,24
15,100,GA,FlipFlopEvaluationFunction,500000,500000,99.0,95.0,26400
15,100,MIMIC,FlipFlopEvaluationFunction,500000,161448,99.0,99.0,571631
15,100,RHC,FourPeaksEvaluationFunction,500000,500000,189.0,100.0,89
15,100,SA,FourPeaksEvaluationFunction,500000,500000,189.0,100.0,282
15,100,GA,FourPeaksEvaluationFunction,500000,500000,189.0,100.0,25506
15,100,MIMIC,FourPeaksEvaluationFunction,500000,500000,189.0,100.0,1804116
15,100,RHC,SixPeaksEvaluationFunction,500000,500000,189.0,100.0,134
